borehole,name_he,family,param_code,param_name,first_sample_date,last_sample_date,n_samples,years_covered_count,last_year,monitoring_active_2024_or_later,trend_possible
מק_חולון_23,מק חולון 23,FUEL,BENZENE,BENZENE,2011-01-30,2020-01-26,13,8,2020,False,True
מק_חולון_23,מק חולון 23,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-01-30,2020-01-26,13,8,2020,False,True
מק_חולון_23,מק חולון 23,FUEL, MTBE,MTBE,2011-01-30,2020-11-04,14,8,2020,False,True
מק_חולון_23,מק חולון 23,FUEL,TOLUENE,TOLUENE,2011-01-30,2020-01-26,13,8,2020,False,True
מק_חולון_23,מק חולון 23,FUEL,XYLENE,XYLENE,2011-01-30,2020-01-26,13,8,2020,False,True
מק_חולון_23,מק חולון 23,METALS,MERCURY AS HG,MERCURY AS HG,2011-06-21,2016-09-19,2,2,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,CHLOROFORM,CHLOROFORM,2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-02-28,2016-12-12,4,1,2016,False,False
מק_חולון_23,מק חולון 23,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2016-02-28,2016-12-12,4,1,2016,False,False
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,BENZENE,BENZENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL, MTBE,MTBE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,TOLUENE,TOLUENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,XYLENE,XYLENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,BENZENE,BENZENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL, MTBE,MTBE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,TOLUENE,TOLUENE,2024-09-09,2024-09-09,1,1,2024,True,False
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,XYLENE,XYLENE,2024-09-09,2024-09-09,1,1,2024,True,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,BENZENE,BENZENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL, MTBE,MTBE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,TOLUENE,TOLUENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,XYLENE,XYLENE,2010-11-17,2011-10-09,2,2,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,LEAD AS PB,LEAD AS PB,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,n-Butyl benzene,n-Butyl benzene,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,NICKEL AS NI,NICKEL AS NI,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,o-Xylene ,o-Xylene,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-10-09,2011-10-09,1,1,2011,False,False
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,p-xylene,p-xylene,2011-10-09,2011-10-09,1,1,2011,False,False
נד_פז_צבר_1,נד פז צבר 1,FUEL,BENZENE,BENZENE,2010-03-01,2024-08-01,25,14,2024,True,True
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-01,2024-08-01,25,14,2024,True,True
נד_פז_צבר_1,נד פז צבר 1,FUEL, MTBE,MTBE,2010-03-01,2024-08-01,25,14,2024,True,True
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2010-03-01,2024-08-01,24,14,2024,True,True
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2010-03-01,2024-08-01,25,14,2024,True,True
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,BENZENE,BENZENE,2010-06-16,2025-02-02,10,8,2025,True,True
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-06-16,2025-02-02,10,8,2025,True,True
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL, MTBE,MTBE,2010-06-16,2025-02-02,10,8,2025,True,True
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,TOLUENE,TOLUENE,2010-06-16,2025-02-02,10,8,2025,True,True
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,XYLENE,XYLENE,2010-06-16,2025-02-02,10,8,2025,True,True
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2010-03-01,2024-08-01,27,14,2024,True,True
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-01,2024-08-01,27,14,2024,True,True
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2010-03-01,2024-08-01,27,14,2024,True,True
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2010-03-01,2024-08-01,27,14,2024,True,True
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2010-03-01,2024-08-01,27,14,2024,True,True
נד_פז_צבר_3,נד פז צבר 3,FUEL,BENZENE,BENZENE,2010-03-09,2013-04-30,9,4,2013,False,True
נד_פז_צבר_3,נד פז צבר 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-09,2013-04-30,9,4,2013,False,True
נד_פז_צבר_3,נד פז צבר 3,FUEL, MTBE,MTBE,2010-03-09,2013-04-30,9,4,2013,False,True
נד_פז_צבר_3,נד פז צבר 3,FUEL,TOLUENE,TOLUENE,2010-03-09,2013-04-30,9,4,2013,False,True
נד_פז_צבר_3,נד פז צבר 3,FUEL,XYLENE,XYLENE,2010-03-09,2013-04-30,9,4,2013,False,True
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2010-03-09,2018-12-03,15,8,2018,False,True
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-09,2018-12-03,15,8,2018,False,True
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2010-03-09,2018-12-03,15,8,2018,False,True
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2010-03-09,2018-12-03,15,8,2018,False,True
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2010-03-09,2018-12-03,15,8,2018,False,True
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2010-03-09,2022-02-15,21,11,2022,False,True
נד_פז_צבר_5,נד פז צבר 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2010-03-09,2022-02-15,21,11,2022,False,True
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2010-03-09,2022-02-15,21,11,2022,False,True
נד_פז_צבר_5,נד פז צבר 5,FUEL,TOLUENE,TOLUENE,2010-03-09,2022-02-15,21,11,2022,False,True
נד_פז_צבר_5,נד פז צבר 5,FUEL,XYLENE,XYLENE,2010-03-09,2022-02-15,20,11,2022,False,True
נת_חולון_14,נת חולון 14,METALS,ARSENIC AS AS,ARSENIC AS AS,2010-04-25,2022-06-15,8,7,2022,False,True
נת_חולון_14,נת חולון 14,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2010-04-25,2022-06-15,11,10,2022,False,True
נת_חולון_14,נת חולון 14,METALS,LEAD AS PB,LEAD AS PB,2010-04-25,2022-06-15,9,8,2022,False,True
נת_חולון_14,נת חולון 14,METALS,NICKEL AS NI,NICKEL AS NI,2010-04-25,2022-06-15,9,8,2022,False,True
נת_חולון_14,נת חולון 14,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2010-06-21,2024-11-18,9,9,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,BENZENE,BENZENE,2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2010-06-21,2024-11-18,10,10,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,CHLOROFORM,CHLOROFORM,2010-06-21,2024-11-18,12,12,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2010-06-21,2024-11-18,10,10,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2010-06-21,2024-11-18,12,12,2024,True,True
נת_חולון_14,נת חולון 14,FUEL, MTBE,MTBE,2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2010-06-21,2024-11-18,12,12,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,TOLUENE,TOLUENE,2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2010-06-21,2024-11-18,12,12,2024,True,True
נת_חולון_14,נת חולון 14,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,XYLENE,XYLENE,2010-06-21,2024-11-18,11,11,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2013-02-11,2024-11-18,7,7,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-02-11,2024-11-18,8,8,2024,True,True
נת_חולון_14,נת חולון 14,FUEL,n-Butyl benzene,n-Butyl benzene,2013-02-11,2017-10-19,4,4,2017,False,False
נת_חולון_14,נת חולון 14,FUEL,o-Xylene ,o-Xylene,2013-02-11,2017-10-19,4,4,2017,False,False
נת_חולון_14,נת חולון 14,FUEL,p-isopropyl toluene,p-isopropyl toluene,2013-02-11,2015-06-24,3,3,2015,False,False
נת_חולון_14,נת חולון 14,FUEL,p-xylene,p-xylene,2013-02-11,2015-06-24,3,3,2015,False,False
נת_חולון_14,נת חולון 14,METALS,CADMIUM AS CD,CADMIUM AS CD,2015-06-24,2022-06-15,5,5,2022,False,True
נת_חולון_14,נת חולון 14,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2016-07-17,2026-02-10,2,2,2026,True,False
נד_פז_צבר_6,נד פז צבר 6,FUEL,BENZENE,BENZENE,2011-07-12,2024-08-01,18,12,2024,True,True
נד_פז_צבר_6,נד פז צבר 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-07-12,2024-08-01,17,12,2024,True,True
נד_פז_צבר_6,נד פז צבר 6,FUEL, MTBE,MTBE,2011-07-12,2024-08-01,18,12,2024,True,True
נד_פז_צבר_6,נד פז צבר 6,FUEL,TOLUENE,TOLUENE,2011-07-12,2024-08-01,17,12,2024,True,True
נד_פז_צבר_6,נד פז צבר 6,FUEL,XYLENE,XYLENE,2011-07-12,2024-08-01,17,12,2024,True,True
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,BENZENE,BENZENE,2011-09-14,2020-08-18,18,10,2020,False,True
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-09-14,2020-08-18,18,10,2020,False,True
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL, MTBE,MTBE,2011-09-14,2020-08-18,18,10,2020,False,True
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,TOLUENE,TOLUENE,2011-09-14,2020-08-18,18,10,2020,False,True
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,XYLENE,XYLENE,2011-09-14,2020-08-18,18,10,2020,False,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,BENZENE,BENZENE,2012-03-04,2025-05-04,19,12,2025,True,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-03-04,2025-05-04,19,12,2025,True,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL, MTBE,MTBE,2012-03-04,2025-05-04,20,12,2025,True,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,TOLUENE,TOLUENE,2012-03-04,2025-05-04,20,12,2025,True,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,XYLENE,XYLENE,2012-03-04,2025-05-04,20,12,2025,True,True
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,n-Butyl benzene,n-Butyl benzene,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,o-Xylene ,o-Xylene,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,p-xylene,p-xylene,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2015-06-21,2015-06-21,1,1,2015,False,False
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2018-09-13,2019-09-05,4,2,2019,False,False
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2018-09-13,2019-09-05,2,2,2019,False,False
נד_דן_חולון_1,נד דן חולון 1,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2018-09-13,2019-03-13,2,2,2019,False,False
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2018-09-13,2025-07-16,9,7,2025,True,True
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,CHLOROFORM,CHLOROFORM,2018-09-13,2019-09-05,2,2,2019,False,False
נד_דן_חולון_1,נד דן חולון 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-09-13,2025-07-16,9,7,2025,True,True
נד_דן_חולון_1,נד דן חולון 1,FUEL, MTBE,MTBE,2018-09-13,2025-07-16,9,7,2025,True,True
נד_דן_חולון_1,נד דן חולון 1,FUEL,TOLUENE,TOLUENE,2018-09-13,2025-07-16,9,7,2025,True,True
נד_דן_חולון_1,נד דן חולון 1,FUEL,XYLENE,XYLENE,2018-09-13,2025-07-16,9,7,2025,True,True
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,2019-09-05,1,1,2019,False,False
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2018-09-13,2019-09-05,4,2,2019,False,False
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2018-09-13,2019-09-05,2,2,2019,False,False
נד_דן_חולון_2,נד דן חולון 2,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2018-09-13,2019-09-05,3,2,2019,False,False
נד_דן_חולון_2,נד דן חולון 2,FUEL,BENZENE,BENZENE,2018-09-13,2023-03-16,8,6,2023,False,True
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2018-09-13,2019-09-05,2,2,2019,False,False
נד_דן_חולון_2,נד דן חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-09-13,2023-03-16,8,6,2023,False,True
נד_דן_חולון_2,נד דן חולון 2,FUEL, MTBE,MTBE,2018-09-13,2023-03-16,8,6,2023,False,True
נד_דן_חולון_2,נד דן חולון 2,FUEL,TOLUENE,TOLUENE,2018-09-13,2023-03-16,8,6,2023,False,True
נד_דן_חולון_2,נד דן חולון 2,FUEL,XYLENE,XYLENE,2018-09-13,2023-03-16,8,6,2023,False,True
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,2019-09-05,1,1,2019,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,ARSENIC AS AS,ARSENIC AS AS,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,BENZENE,BENZENE,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,CADMIUM AS CD,CADMIUM AS CD,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,CHLOROFORM,CHLOROFORM,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2012-06-20,2012-06-20,1,1,2012,False,False
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2012-06-20,2012-06-20,1,1,2012,False,False
