borehole,name_he,family,param_code,param_name,latest_date,latest_concentration,unit,drinking_water_standard,pct_of_standard
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-03-05,759.0,microgr/L,300.0,253.0
נד_אגד_אזור_18,נד אגד אזור 18,FUEL, MTBE,MTBE,2024-03-05,1370.0,microgr/L,40.0,3425.0
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,TOLUENE,TOLUENE,2024-03-05,8900.0,microgr/L,700.0,1271.43
נד_אגד_אזור_18,נד אגד אזור 18,FUEL,XYLENE,XYLENE,2024-03-05,4840.0,microgr/L,500.0,968.0
מק_חולון_23,מק חולון 23,METALS,ARSENIC AS AS,ARSENIC AS AS,2016-09-19,0.0,microgr/L,10.0,0.0
מק_חולון_23,מק חולון 23,METALS,CADMIUM AS CD,CADMIUM AS CD,2016-09-19,0.0,microgr/L,5.0,0.0
מק_חולון_23,מק חולון 23,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2016-09-19,3.3,microgr/L,50.0,6.6
מק_חולון_23,מק חולון 23,METALS,LEAD AS PB,LEAD AS PB,2016-09-19,0.0,microgr/L,10.0,0.0
מק_חולון_23,מק חולון 23,METALS,NICKEL AS NI,NICKEL AS NI,2016-09-19,0.0,microgr/L,20.0,0.0
מק_חולון_23,מק חולון 23,FUEL,BENZENE,BENZENE,2020-01-26,0.0,microgr/L,5.0,0.0
מק_חולון_23,מק חולון 23,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-01-26,0.0,microgr/L,300.0,0.0
מק_חולון_23,מק חולון 23,FUEL, MTBE,MTBE,2020-11-04,0.0,microgr/L,40.0,0.0
מק_חולון_23,מק חולון 23,FUEL,TOLUENE,TOLUENE,2020-01-26,0.0,microgr/L,700.0,0.0
מק_חולון_23,מק חולון 23,FUEL,XYLENE,XYLENE,2020-01-26,0.0,microgr/L,500.0,0.0
מק_חולון_23,מק חולון 23,METALS,MERCURY AS HG,MERCURY AS HG,2016-09-19,0.0,microgr/L,1.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2016-12-12,0.0,microgr/L,4.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,CHLOROFORM,CHLOROFORM,2016-12-12,0.0,microgr/L,80.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2016-12-12,0.0,microgr/L,50.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,"CIS+ TRANS 1,2 DICHLOROETHELYENE","CIS+ TRANS 1,2 DICHLOROETHELYENE",2016-12-12,0.0,microgr/L,,
מק_חולון_23,מק חולון 23,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2016-12-12,0.0,microgr/L,4.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2016-12-12,0.0,microgr/L,10.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2016-12-12,0.0,microgr/L,10.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2016-12-12,0.0,microgr/L,50.0,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2016-12-12,0.0,microgr/L,7.5,0.0
מק_חולון_23,מק חולון 23,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2016-12-12,0.0,microgr/L,0.5,0.0
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,BENZENE,BENZENE,2024-09-09,2.0,microgr/L,5.0,40.0
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL, MTBE,MTBE,2024-09-09,5.0,microgr/L,40.0,12.5
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,TOLUENE,TOLUENE,2024-09-09,3.0,microgr/L,700.0,0.43
נד_סונול_משמר_השבעה_1,נד סונול משמר השבעה 1,FUEL,XYLENE,XYLENE,2024-09-09,4.0,microgr/L,500.0,0.8
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,BENZENE,BENZENE,2024-09-09,210.0,microgr/L,5.0,4200.0
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-09-09,1.0,microgr/L,300.0,0.33
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL, MTBE,MTBE,2024-09-09,50.0,microgr/L,40.0,125.0
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,TOLUENE,TOLUENE,2024-09-09,6.0,microgr/L,700.0,0.86
נד_סונול_משמר_השבעה_2,נד סונול משמר השבעה 2,FUEL,XYLENE,XYLENE,2024-09-09,6.0,microgr/L,500.0,1.2
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2011-10-09,0.0,microgr/L,,
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,BENZENE,BENZENE,2011-10-09,0.0,microgr/L,5.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2011-10-09,0.0,microgr/L,4.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,CHLOROFORM,CHLOROFORM,2011-10-09,0.8,microgr/L,80.0,1.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2011-10-09,0.0,microgr/L,50.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2011-10-09,0.0,microgr/L,4.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2011-10-09,0.2,microgr/L,10.0,2.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,ETHYL BENZENE,ETHYL BENZENE,2011-10-09,0.0,microgr/L,300.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL, MTBE,MTBE,2011-10-09,0.0,microgr/L,40.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2011-10-09,0.0,microgr/L,10.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,TOLUENE,TOLUENE,2011-10-09,0.0,microgr/L,700.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2011-10-09,0.0,microgr/L,50.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2011-10-09,1.8,microgr/L,7.5,24.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2011-10-09,0.0,microgr/L,0.5,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,XYLENE,XYLENE,2011-10-09,0.0,microgr/L,500.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2011-10-09,0.0,microgr/L,,
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,ARSENIC AS AS,ARSENIC AS AS,2011-10-09,1.5,microgr/L,10.0,15.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,CADMIUM AS CD,CADMIUM AS CD,2011-10-09,0.0,microgr/L,5.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2011-10-09,4.76,microgr/L,50.0,9.52
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,LEAD AS PB,LEAD AS PB,2011-10-09,0.0,microgr/L,10.0,0.0
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,n-Butyl benzene,n-Butyl benzene,2011-10-09,0.0,microgr/L,,
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,METALS,NICKEL AS NI,NICKEL AS NI,2011-10-09,1.37,microgr/L,20.0,6.85
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,o-Xylene ,o-Xylene,2011-10-09,0.0,microgr/L,,
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,p-isopropyl toluene,p-isopropyl toluene,2011-10-09,0.0,microgr/L,,
פ_מקוה_ישראל_רוטשילד,פ מקוה ישראל רוטשילד,FUEL,p-xylene,p-xylene,2011-10-09,0.0,microgr/L,,
נד_פז_צבר_1,נד פז צבר 1,FUEL,BENZENE,BENZENE,2024-08-01,590.0,microgr/L,5.0,11800.0
נד_פז_צבר_1,נד פז צבר 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,34.0,microgr/L,300.0,11.33
נד_פז_צבר_1,נד פז צבר 1,FUEL, MTBE,MTBE,2024-08-01,0.9,microgr/L,40.0,2.25
נד_פז_צבר_1,נד פז צבר 1,FUEL,TOLUENE,TOLUENE,2024-08-01,13.0,microgr/L,700.0,1.86
נד_פז_צבר_1,נד פז צבר 1,FUEL,XYLENE,XYLENE,2024-08-01,684.0,microgr/L,500.0,136.8
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,BENZENE,BENZENE,2025-02-02,0.5,microgr/L,5.0,10.0
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-02-02,2.0,microgr/L,300.0,0.67
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL, MTBE,MTBE,2025-02-02,4.0,microgr/L,40.0,10.0
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,TOLUENE,TOLUENE,2025-02-02,5.0,microgr/L,700.0,0.71
נד_דלק_השבעה_נ/1,נד דלק השבעה נ/1,FUEL,XYLENE,XYLENE,2025-02-02,6.0,microgr/L,500.0,1.2
נד_פז_צבר_2,נד פז צבר 2,FUEL,BENZENE,BENZENE,2024-08-01,0.7,microgr/L,5.0,14.0
נד_פז_צבר_2,נד פז צבר 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,575.0,microgr/L,300.0,191.67
נד_פז_צבר_2,נד פז צבר 2,FUEL, MTBE,MTBE,2024-08-01,0.1,microgr/L,40.0,0.25
נד_פז_צבר_2,נד פז צבר 2,FUEL,TOLUENE,TOLUENE,2024-08-01,1109.0,microgr/L,700.0,158.43
נד_פז_צבר_2,נד פז צבר 2,FUEL,XYLENE,XYLENE,2024-08-01,1365.0,microgr/L,500.0,273.0
נד_פז_צבר_3,נד פז צבר 3,FUEL,BENZENE,BENZENE,2013-04-30,0.0,microgr/L,5.0,0.0
נד_פז_צבר_3,נד פז צבר 3,FUEL,ETHYL BENZENE,ETHYL BENZENE,2013-04-30,0.0,microgr/L,300.0,0.0
נד_פז_צבר_3,נד פז צבר 3,FUEL, MTBE,MTBE,2013-04-30,0.0,microgr/L,40.0,0.0
נד_פז_צבר_3,נד פז צבר 3,FUEL,TOLUENE,TOLUENE,2013-04-30,0.0,microgr/L,700.0,0.0
נד_פז_צבר_3,נד פז צבר 3,FUEL,XYLENE,XYLENE,2013-04-30,0.0,microgr/L,500.0,0.0
נד_פז_צבר_4,נד פז צבר 4,FUEL,BENZENE,BENZENE,2018-12-03,47.0,microgr/L,5.0,940.0
נד_פז_צבר_4,נד פז צבר 4,FUEL,ETHYL BENZENE,ETHYL BENZENE,2018-12-03,6.0,microgr/L,300.0,2.0
נד_פז_צבר_4,נד פז צבר 4,FUEL, MTBE,MTBE,2018-12-03,0.0,microgr/L,40.0,0.0
נד_פז_צבר_4,נד פז צבר 4,FUEL,TOLUENE,TOLUENE,2018-12-03,0.0,microgr/L,700.0,0.0
נד_פז_צבר_4,נד פז צבר 4,FUEL,XYLENE,XYLENE,2018-12-03,19.0,microgr/L,500.0,3.8
נד_פז_צבר_5,נד פז צבר 5,FUEL,BENZENE,BENZENE,2022-02-15,0.5,microgr/L,5.0,10.0
נד_פז_צבר_5,נד פז צבר 5,FUEL,ETHYL BENZENE,ETHYL BENZENE,2022-02-15,0.1,microgr/L,300.0,0.03
נד_פז_צבר_5,נד פז צבר 5,FUEL, MTBE,MTBE,2022-02-15,0.4,microgr/L,40.0,1.0
נד_פז_צבר_5,נד פז צבר 5,FUEL,TOLUENE,TOLUENE,2022-02-15,0.5,microgr/L,700.0,0.07
נד_פז_צבר_5,נד פז צבר 5,FUEL,XYLENE,XYLENE,2022-02-15,0.2,microgr/L,500.0,0.04
נת_חולון_14,נת חולון 14,METALS,ARSENIC AS AS,ARSENIC AS AS,2022-06-15,0.0,microgr/L,10.0,0.0
נת_חולון_14,נת חולון 14,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2022-06-15,165.683,microgr/L,50.0,331.37
נת_חולון_14,נת חולון 14,METALS,LEAD AS PB,LEAD AS PB,2022-06-15,0.0,microgr/L,10.0,0.0
נת_חולון_14,נת חולון 14,METALS,NICKEL AS NI,NICKEL AS NI,2022-06-15,0.0,microgr/L,20.0,0.0
נת_חולון_14,נת חולון 14,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,
נת_חולון_14,נת חולון 14,FUEL,BENZENE,BENZENE,2024-11-18,1.0,microgr/L,5.0,20.0
נת_חולון_14,נת חולון 14,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2024-11-18,1.0,microgr/L,4.0,25.0
נת_חולון_14,נת חולון 14,INDUSTRY,CHLOROFORM,CHLOROFORM,2024-11-18,14.026,microgr/L,80.0,17.53
נת_חולון_14,נת חולון 14,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2024-11-18,5.351,microgr/L,50.0,10.7
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2024-11-18,1.0,microgr/L,4.0,25.0
נת_חולון_14,נת חולון 14,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2024-11-18,9.851,microgr/L,10.0,98.51
נת_חולון_14,נת חולון 14,FUEL, MTBE,MTBE,2024-11-18,0.0,microgr/L,40.0,0.0
נת_חולון_14,נת חולון 14,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2024-11-18,82.008,microgr/L,10.0,820.08
נת_חולון_14,נת חולון 14,FUEL,TOLUENE,TOLUENE,2024-11-18,1.0,microgr/L,700.0,0.14
נת_חולון_14,נת חולון 14,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2024-11-18,1.0,microgr/L,50.0,2.0
נת_חולון_14,נת חולון 14,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2024-11-18,255.551,microgr/L,7.5,3407.35
נת_חולון_14,נת חולון 14,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2024-11-18,0.0,microgr/L,0.5,0.0
נת_חולון_14,נת חולון 14,FUEL,XYLENE,XYLENE,2024-11-18,3.0,microgr/L,500.0,0.6
נת_חולון_14,נת חולון 14,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2024-11-18,1.0,microgr/L,,
נת_חולון_14,נת חולון 14,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-11-18,0.0,microgr/L,300.0,0.0
נת_חולון_14,נת חולון 14,FUEL,n-Butyl benzene,n-Butyl benzene,2017-10-19,0.0,microgr/L,,
נת_חולון_14,נת חולון 14,FUEL,o-Xylene ,o-Xylene,2017-10-19,0.0,microgr/L,,
נת_חולון_14,נת חולון 14,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-24,0.0,microgr/L,,
נת_חולון_14,נת חולון 14,FUEL,p-xylene,p-xylene,2015-06-24,0.0,microgr/L,,
נת_חולון_14,נת חולון 14,METALS,CADMIUM AS CD,CADMIUM AS CD,2022-06-15,0.0,microgr/L,5.0,0.0
נת_חולון_14,נת חולון 14,INDUSTRY,"1,4 DIOXANE","1,4 DIOXANE",2026-02-10,5.1,microgr/L,3.0,170.0
נד_פז_צבר_6,נד פז צבר 6,FUEL,BENZENE,BENZENE,2024-08-01,0.5,microgr/L,5.0,10.0
נד_פז_צבר_6,נד פז צבר 6,FUEL,ETHYL BENZENE,ETHYL BENZENE,2024-08-01,1.0,microgr/L,300.0,0.33
נד_פז_צבר_6,נד פז צבר 6,FUEL, MTBE,MTBE,2024-08-01,0.1,microgr/L,40.0,0.25
נד_פז_צבר_6,נד פז צבר 6,FUEL,TOLUENE,TOLUENE,2024-08-01,5.0,microgr/L,700.0,0.71
נד_פז_צבר_6,נד פז צבר 6,FUEL,XYLENE,XYLENE,2024-08-01,2.0,microgr/L,500.0,0.4
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,BENZENE,BENZENE,2020-08-18,1.0,microgr/L,5.0,20.0
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2020-08-18,1.0,microgr/L,300.0,0.33
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL, MTBE,MTBE,2020-08-18,1.0,microgr/L,40.0,2.5
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,TOLUENE,TOLUENE,2020-08-18,1.0,microgr/L,700.0,0.14
נד_דלק_מובילי_גוש_דן_1,נד דלק מובילי גוש דן 1,FUEL,XYLENE,XYLENE,2020-08-18,1.0,microgr/L,500.0,0.2
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,BENZENE,BENZENE,2025-05-04,1.0,microgr/L,5.0,20.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-05-04,1.0,microgr/L,300.0,0.33
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL, MTBE,MTBE,2025-05-04,1.0,microgr/L,40.0,2.5
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,TOLUENE,TOLUENE,2025-05-04,1.0,microgr/L,700.0,0.14
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,XYLENE,XYLENE,2025-05-04,1.0,microgr/L,500.0,0.2
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2015-06-21,0.0,microgr/L,4.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2015-06-21,37.16,microgr/L,80.0,46.45
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2015-06-21,0.0,microgr/L,50.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2015-06-21,0.0,microgr/L,4.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2015-06-21,0.0,microgr/L,10.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,n-Butyl benzene,n-Butyl benzene,2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,o-Xylene ,o-Xylene,2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,p-isopropyl toluene,p-isopropyl toluene,2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,FUEL,p-xylene,p-xylene,2015-06-21,0.0,microgr/L,,
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,2015-06-21,0.0,microgr/L,10.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",2015-06-21,0.0,microgr/L,50.0,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2015-06-21,0.0,microgr/L,7.5,0.0
נד_דלק_מובילי_גוש_דן_2,נד דלק מובילי גוש דן 2,INDUSTRY,VINYL CHLORIDE,VINYL CHLORIDE,2015-06-21,0.0,microgr/L,0.5,0.0
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,
נד_דן_חולון_1,נד דן חולון 1,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,
נד_דן_חולון_1,נד דן חולון 1,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2019-03-13,3.0,microgr/L,,
נד_דן_חולון_1,נד דן חולון 1,FUEL,BENZENE,BENZENE,2025-07-16,0.5,microgr/L,5.0,10.0
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5
נד_דן_חולון_1,נד דן חולון 1,FUEL,ETHYL BENZENE,ETHYL BENZENE,2025-07-16,1.0,microgr/L,300.0,0.33
נד_דן_חולון_1,נד דן חולון 1,FUEL, MTBE,MTBE,2025-07-16,0.5,microgr/L,40.0,1.25
נד_דן_חולון_1,נד דן חולון 1,FUEL,TOLUENE,TOLUENE,2025-07-16,5.0,microgr/L,700.0,0.71
נד_דן_חולון_1,נד דן חולון 1,FUEL,XYLENE,XYLENE,2025-07-16,2.0,microgr/L,500.0,0.4
נד_דן_חולון_1,נד דן חולון 1,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,
נד_דן_חולון_2,נד דן חולון 2,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2019-09-05,3.0,microgr/L,,
נד_דן_חולון_2,נד דן חולון 2,FUEL,1 METHYLNAPHTHALENE,1 METHYLNAPHTHALENE,2019-09-05,0.5,microgr/L,,
נד_דן_חולון_2,נד דן חולון 2,FUEL,BENZENE,BENZENE,2023-03-16,0.5,microgr/L,5.0,10.0
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,CHLOROFORM,CHLOROFORM,2019-09-05,2.0,microgr/L,80.0,2.5
נד_דן_חולון_2,נד דן חולון 2,FUEL,ETHYL BENZENE,ETHYL BENZENE,2023-03-16,1.0,microgr/L,300.0,0.33
נד_דן_חולון_2,נד דן חולון 2,FUEL, MTBE,MTBE,2023-03-16,0.2,microgr/L,40.0,0.5
נד_דן_חולון_2,נד דן חולון 2,FUEL,TOLUENE,TOLUENE,2023-03-16,5.0,microgr/L,700.0,0.71
נד_דן_חולון_2,נד דן חולון 2,FUEL,XYLENE,XYLENE,2023-03-16,1.0,microgr/L,500.0,0.2
נד_דן_חולון_2,נד דן חולון 2,INDUSTRY,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,2019-09-05,3.0,microgr/L,7.5,40.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",2012-06-20,0.0,microgr/L,,
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",2012-06-20,0.0,microgr/L,,
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,ARSENIC AS AS,ARSENIC AS AS,2012-06-20,4.37,microgr/L,10.0,43.7
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,BENZENE,BENZENE,2012-06-20,0.0,microgr/L,5.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,CADMIUM AS CD,CADMIUM AS CD,2012-06-20,0.0,microgr/L,5.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,2012-06-20,0.0,microgr/L,4.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,CHLOROFORM,CHLOROFORM,2012-06-20,0.0,microgr/L,80.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,METALS,CHROMIUM AS CR,CHROMIUM AS CR,2012-06-20,10.17,microgr/L,50.0,20.34
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",2012-06-20,0.0,microgr/L,50.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",2012-06-20,0.0,microgr/L,4.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,INDUSTRY,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",2012-06-20,0.0,microgr/L,10.0,0.0
פ_אזור_מקור_חקלאי,פ אזור מקור חקלאי,FUEL,ETHYL BENZENE,ETHYL BENZENE,2012-06-20,0.0,microgr/L,300.0,0.0
